,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
260,261,Marve,Pryn,M,74,245721600000000000,Structural Engineer,Manufacturing,Mass Customer,N,No,8
261,262,Cordie,Petrelli,M,97,251683200000000000,Business Systems Development Analyst,Health,High Net Worth,N,Yes,10
262,263,Tonia,Leigh,F,89,501206400000000000,Dental Hygienist,Health,High Net Worth,N,No,7
263,264,Jedd,Spiby,M,31,250300800000000000,Technical Writer,Health,Mass Customer,N,No,11
264,265,Pennie,Stoile,M,74,-133833600000000000,Sales Representative,Retail,High Net Worth,N,Yes,18
265,266,Lelia,Garatty,F,69,616809600000000000,Account Executive,Retail,Affluent Customer,N,No,18
266,267,Edgar,Buckler,U,53,1977-7-12,Business Systems Development Analyst,IT,High Net Worth,N,No,0
267,268,Kacie,Kidston,F,60,277516800000000000,Chemical Engineer,Manufacturing,Mass Customer,N,No,10
268,269,Zacherie,Grindley,M,55,-482371200000000000,Nurse Practicioner,Property,Mass Customer,N,Yes,9
269,270,Auberta,Roundtree,F,38,29635200000000000,Budget/Accounting Analyst III,Manufacturing,Mass Customer,N,Yes,17
270,271,Doll,Burtwell,F,51,666403200000000000,Financial Advisor,Financial Services,Mass Customer,N,No,4
271,272,Arlie,Crean,F,22,549936000000000000,Product Engineer,Retail,Mass Customer,N,Yes,1
272,273,Nevile,Abraham,M,54,-211334400000000000,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,19
273,274,Tessi,Hesse,F,66,211593600000000000,Social Worker,Health,Mass Customer,N,Yes,14
274,275,Dud,,M,7,-455500800000000000,VP Sales,Health,High Net Worth,N,No,13
275,276,Goldi,Dwine,F,47,638323200000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,22
276,277,Jehanna,Alvarado,F,69,-437616000000000000,VP Product Management,Manufacturing,High Net Worth,N,No,15
277,278,Sydney,Georger,M,22,870220800000000000,Executive Secretary,Manufacturing,Affluent Customer,N,Yes,4
278,279,Tamera,Hinckes,F,0,368841600000000000,Web Designer I,Manufacturing,Mass Customer,N,No,11
279,280,Welch,MacAllaster,M,15,795830400000000000,Geologist I,Manufacturing,Affluent Customer,N,Yes,5
280,281,Jeanette,Sizzey,F,51,94262400000000000,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
281,282,Lauren,Curcher,M,82,625449600000000000,VP Quality Control,Argiculture,High Net Worth,N,Yes,11
282,283,Sari,Noye,F,34,665625600000000000,Assistant Manager,Retail,Mass Customer,N,No,2
283,284,Seth,Moorman,M,38,513561600000000000,Financial Analyst,Financial Services,High Net Worth,N,Yes,9
284,285,Julee,Janovsky,F,3,248745600000000000,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12
285,286,Kiley,Canaan,M,99,617932800000000000,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11
286,287,Hannie,Wodham,F,41,484185600000000000,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4
287,288,Ebenezer,Seedman,M,71,494985600000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,No,9
288,289,Modestia,Lithgow,F,43,8726400000000000,Clinical Specialist,Health,High Net Worth,N,No,10
289,290,Giorgio,Kevane,U,42,1977-7-12,Senior Sales Associate,IT,Mass Customer,N,No,0
290,291,Aime,Burston,F,63,56937600000000000,Assistant Media Planner,Entertainment,Mass Customer,N,No,4
291,292,Gelya,Gerant,F,42,-255744000000000000,VP Product Management,Manufacturing,Affluent Customer,N,Yes,9
292,293,Virgilio,Willcocks,M,80,629251200000000000,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20
293,294,Magnum,Slowan,M,39,-339379200000000000,Recruiting Manager,Manufacturing,High Net Worth,N,No,5
294,295,Lena,Chape,F,64,-158284800000000000,Database Administrator II,Manufacturing,Mass Customer,N,Yes,18
295,296,Marshal,Rathbone,M,34,77760000000000000,Business Systems Development Analyst,Health,High Net Worth,N,Yes,17
296,297,Cecile,MacLise,F,33,-337132800000000000,Electrical Engineer,Manufacturing,High Net Worth,N,No,16
297,298,Maurise,Lenglet,M,69,-422236800000000000,Engineer I,Manufacturing,High Net Worth,N,No,9
298,299,Corabelle,Hartnell,F,80,-419558400000000000,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7
299,300,Malachi,Hadcroft,M,88,-426902400000000000,Clinical Specialist,Health,Mass Customer,N,No,9
300,301,Hildy,Bilbrook,F,54,339984000000000000,Developer IV,Manufacturing,High Net Worth,N,No,19
301,302,Laurice,Colgrave,F,32,228268800000000000,Business Systems Development Analyst,Health,Mass Customer,N,No,13
302,303,Shane,Smetoun,F,59,145756800000000000,Assistant Professor,Argiculture,Mass Customer,N,Yes,14
303,304,Paddy,Mumbray,M,36,-24192000000000000,VP Marketing,Manufacturing,Mass Customer,N,Yes,15
304,305,Cris,Chellam,F,1,132710400000000000,Financial Analyst,Financial Services,Mass Customer,N,No,11
305,306,Ruy,Adanet,M,19,113097600000000000,Registered Nurse,Health,High Net Worth,N,No,18
306,307,Ruben,Handlin,M,55,461635200000000000,Clinical Specialist,Health,Affluent Customer,N,Yes,12
307,308,Iver,Dobsons,M,2,416016000000000000,Database Administrator I,IT,High Net Worth,N,No,4
308,309,Maurizia,Ligerton,F,53,149904000000000000,Clinical Specialist,Health,Mass Customer,N,Yes,21
309,310,Myranda,Clowser,F,0,477100800000000000,Account Coordinator,Financial Services,Mass Customer,N,Yes,18
310,311,Jaimie,Halms,F,86,-390614400000000000,Internal Auditor,Health,High Net Worth,N,No,12
311,312,Garek,Prattin,M,44,-372211200000000000,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6
312,313,Theo,McKune,M,70,567129600000000000,Operator,Manufacturing,Mass Customer,N,Yes,13
313,314,Catie,Advani,F,27,-232070400000000000,Marketing Assistant,Retail,High Net Worth,N,Yes,5
314,315,Lisa,Odlin,F,67,-369619200000000000,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12
315,316,Genni,Larway,F,72,202435200000000000,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10
316,317,Elicia,Dahler,F,26,129686400000000000,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14
317,318,Libbie,Castelin,F,21,-19612800000000000,Programmer III,Retail,Affluent Customer,N,Yes,18
318,319,Madelle,Matteris,F,32,55987200000000000,Business Systems Development Analyst,Retail,Mass Customer,N,Yes,14
319,320,Aldous,Cubin,M,19,855446400000000000,Registered Nurse,Health,Mass Customer,N,No,4
320,321,Christean,Finnes,F,58,116899200000000000,Marketing Manager,Manufacturing,Mass Customer,N,No,18
321,322,De,Denington,F,19,226800000000000000,Research Associate,Financial Services,Mass Customer,N,Yes,11
322,323,Celka,Goodrich,F,54,108000000000000000,Senior Developer,Health,Mass Customer,N,Yes,7
323,324,Franz,Lyptrit,M,97,523584000000000000,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15
324,325,Anthia,Ghilardini,F,98,54691200000000000,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17
325,326,Guenna,Spensly,F,74,319507200000000000,Help Desk Operator,Financial Services,Mass Customer,N,No,6
326,327,Cris,Richfield,F,10,-45446400000000000,Design Engineer,Health,Mass Customer,N,No,12
327,328,Bernice,Kings,F,87,671328000000000000,Senior Developer,Manufacturing,Mass Customer,N,No,12
328,329,Garvy,Berthel,M,25,469756800000000000,Account Representative IV,Entertainment,High Net Worth,N,Yes,12
329,330,Port,Pancost,M,78,-333936000000000000,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7
330,331,Ford,Groucock,M,87,906508800000000000,Desktop Support Technician,Health,Mass Customer,N,Yes,3
331,332,Liza,Trouel,F,23,272332800000000000,Registered Nurse,Health,High Net Worth,N,No,14
332,333,Debbi,Doohey,F,25,-143078400000000000,Sales Associate,Financial Services,Affluent Customer,N,Yes,8
333,334,Fredi,Iannuzzelli,F,71,927158400000000000,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3
334,335,Debee,Martynov,F,20,419558400000000000,Senior Editor,Manufacturing,Affluent Customer,N,No,8
335,336,Georgiana,Wallington,F,91,315964800000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,No,3
336,337,Shaylah,Urquhart,F,67,308188800000000000,Statistician IV,Argiculture,High Net Worth,N,Yes,12
337,338,Hilliary,Littrell,F,33,-372470400000000000,Business Systems Development Analyst,Health,Mass Customer,N,No,19
338,339,Nanny,Casero,F,56,316396800000000000,Human Resources Manager,Health,Mass Customer,N,No,12
339,340,Joshuah,Purvey,M,39,112924800000000000,Business Systems Development Analyst,Argiculture,Mass Customer,N,Yes,17
340,341,Jeremiah,Wasling,M,10,209779200000000000,GIS Technical Architect,Financial Services,Mass Customer,N,No,5
341,342,Winslow,Hammant,M,40,548380800000000000,Programmer IV,Health,High Net Worth,N,No,2
342,343,Nicole,Johananoff,F,76,-390787200000000000,Recruiter,Property,Affluent Customer,N,No,13
343,344,Carlene,Eyckelbeck,F,91,111801600000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,4
344,345,Tish,Oleksiak,F,74,602467200000000000,Senior Sales Associate,Health,High Net Worth,N,Yes,17
345,346,Timmie,Eisikowitz,M,68,353462400000000000,Financial Analyst,Financial Services,Mass Customer,N,No,3
346,347,Berkly,Grishinov,M,50,-144288000000000000,Marketing Manager,Financial Services,Mass Customer,N,No,9
347,348,Gan,Devoy,M,20,341884800000000000,Assistant Professor,Retail,Mass Customer,N,Yes,9
348,349,Vinnie,Usherwood,F,35,356140800000000000,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4
349,350,Carmela,Jesper,F,47,250473600000000000,Clinical Specialist,Health,Mass Customer,N,Yes,9
350,351,Dev,Hafner,M,69,926467200000000000,Pharmacist,Health,Mass Customer,N,Yes,2
351,352,Orrin,Finding,M,12,300240000000000000,Sales Representative,Retail,Mass Customer,N,No,4
352,353,Antonia,Cardis,F,9,339897600000000000,Information Systems Manager,Manufacturing,Mass Customer,N,No,3
353,354,Mavra,Donavan,F,87,344044800000000000,Legal Assistant,Property,Mass Customer,N,No,9
354,355,Stacy,Gullane,F,97,297043200000000000,Database Administrator II,Retail,Mass Customer,N,Yes,3
355,356,Nichole,,F,10,165369600000000000,Librarian,Entertainment,High Net Worth,N,No,5
356,357,Betta,Shrimpton,F,21,-29462400000000000,Director of Sales,Manufacturing,Affluent Customer,N,No,18
357,358,Kippie,Crimpe,F,54,504489600000000000,Accounting Assistant IV,Manufacturing,Mass Customer,N,No,18
358,359,Dulcine,Gauson,F,2,-350092800000000000,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
359,360,Atalanta,Starbucke,F,64,-433900800000000000,Staff Scientist,Property,Mass Customer,N,Yes,19
360,361,Stephana,Minero,F,59,922492800000000000,Software Engineer IV,Health,Mass Customer,N,Yes,2
361,362,Jamima,Pirolini,F,47,153878400000000000,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18
362,363,Sabrina,Caddy,F,82,573436800000000000,Project Manager,Retail,Mass Customer,N,Yes,7
363,364,Leontyne,Simpkiss,F,96,212889600000000000,Database Administrator III,Financial Services,Affluent Customer,N,No,11
364,365,Romona,Capitano,F,98,204681600000000000,VP Quality Control,Property,High Net Worth,N,No,15
365,366,Constance,Ucchino,F,7,-504316800000000000,Librarian,Entertainment,High Net Worth,N,No,19
366,367,Katrinka,Sturrock,F,93,477446400000000000,Programmer II,Manufacturing,Mass Customer,N,Yes,12
367,368,Lacee,Roan,F,32,533347200000000000,Business Systems Development Analyst,Financial Services,High Net Worth,N,No,6
368,369,Alic,Trenear,M,19,682992000000000000,Actuary,Financial Services,Mass Customer,N,Yes,9
369,370,Trstram,Bondesen,M,91,901497600000000000,Business Systems Development Analyst,Telecommunications,Affluent Customer,N,Yes,3
370,371,Pernell,Favelle,M,7,-488851200000000000,Systems Administrator III,Financial Services,Mass Customer,N,No,7
371,372,Moina,Thumim,F,19,555811200000000000,Graphic Designer,Property,Affluent Customer,N,Yes,4
372,373,Eva,Colenutt,F,95,967248000000000000,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1
373,374,Valdemar,MacCoughen,M,81,696038400000000000,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8
374,375,Salvidor,Renzo,M,13,209606400000000000,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7
375,376,Marena,Brunotti,F,60,-100656000000000000,Financial Advisor,Financial Services,Mass Customer,N,Yes,19
376,377,Levy,Bonavia,M,65,927072000000000000,Staff Scientist,Argiculture,Mass Customer,N,No,1
377,378,Raquela,Yuille,F,98,136857600000000000,Senior Developer,Retail,Mass Customer,N,No,17
378,379,Bert,Ainslie,M,2,321753600000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,4
379,380,Teriann,Birdsey,F,66,-430185600000000000,Structural Engineer,Property,Mass Customer,N,No,17
380,381,Leesa,Castleman,F,99,849312000000000000,Sales Associate,Manufacturing,Affluent Customer,N,No,1
381,382,Issiah,Fardell,M,68,492825600000000000,Research Nurse,Health,Mass Customer,N,Yes,7
382,383,Barclay,Shalders,M,37,269308800000000000,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,14
383,384,Friederike,Bestar,F,70,208137600000000000,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,17
384,385,Kendall,Humes,M,69,-96854400000000000,Project Manager,Health,High Net Worth,N,No,9
385,386,Ethelyn,Pincott,F,63,656985600000000000,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5
386,387,Spike,Thieme,M,34,225158400000000000,Administrative Officer,Financial Services,Mass Customer,N,No,22
387,388,Carlye,Bartle,F,53,-113788800000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,11
388,389,Dorene,Scrivner,F,97,167788800000000000,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17
389,390,Royall,Slimings,M,83,880416000000000000,Programmer Analyst II,Health,Affluent Customer,N,No,3
390,391,Duffie,Woodier,M,80,7171200000000000,Business Systems Development Analyst,Argiculture,Mass Customer,N,No,16
391,392,Brandyn,Morrid,M,38,266630400000000000,Safety Technician I,Property,Mass Customer,N,No,13
392,393,Cesaro,Isbell,M,35,-470102400000000000,Associate Professor,Manufacturing,Mass Customer,N,Yes,9
393,394,Roanne,Cowthard,F,70,234403200000000000,Legal Assistant,Health,High Net Worth,N,Yes,16
394,395,Penn,Burkinshaw,M,28,217900800000000000,Data Coordiator,Retail,High Net Worth,N,Yes,9
395,396,Peria,Iscowitz,F,98,-92620800000000000,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16
396,397,Nerissa,Foote,F,86,368236800000000000,Paralegal,Financial Services,Affluent Customer,N,Yes,5
397,398,Randee,Douberday,F,20,-30067200000000000,Business Systems Development Analyst,Retail,Affluent Customer,N,No,11
398,399,Nickie,Neissen,M,26,206496000000000000,Engineer III,Manufacturing,Affluent Customer,N,Yes,16
399,400,Sibeal,Fellow,F,86,-240537600000000000,Financial Analyst,Financial Services,Mass Customer,N,No,5
400,401,Halette,Helling,F,56,534643200000000000,Assistant Professor,Retail,Mass Customer,N,No,15
401,402,Berne,Donegan,M,9,234144000000000000,Desktop Support Technician,Retail,Affluent Customer,N,No,22
402,403,Easter,Laffoley-Lane,F,40,182736000000000000,Graphic Designer,Manufacturing,Mass Customer,N,Yes,17
403,404,Sinclair,Sustins,M,92,819158400000000000,Geologist I,Financial Services,Affluent Customer,N,Yes,4
404,405,Vivien,Urion,F,19,54864000000000000,Business Systems Development Analyst,Manufacturing,High Net Worth,N,Yes,14
405,406,Rhona,Spilsburie,F,58,550800000000000000,Financial Analyst,Financial Services,High Net Worth,N,No,12
406,407,Chryste,Acum,F,82,284947200000000000,Structural Analysis Engineer,Manufacturing,High Net Worth,N,Yes,15
407,408,Kurtis,Baistow,M,79,683596800000000000,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11
408,409,Tatiania,O'Kane,F,84,254361600000000000,Executive Secretary,Health,Mass Customer,N,Yes,13
409,410,Alicia,Townend,F,14,639619200000000000,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11
410,411,Cathyleen,Bern,F,84,228614400000000000,Director of Sales,Financial Services,High Net Worth,N,No,12
411,412,Evanne,Feechum,F,65,-305856000000000000,Business Systems Development Analyst,IT,High Net Worth,N,No,19
412,413,Simone,Denys,M,79,-379555200000000000,VP Quality Control,Manufacturing,High Net Worth,N,Yes,19
413,414,Thorin,Grimoldby,M,12,206323200000000000,Social Worker,Health,High Net Worth,N,No,10
414,415,Conchita,Jeans,F,20,-460425600000000000,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18
415,416,Dory,Barnsdall,F,14,867024000000000000,Software Consultant,Manufacturing,Mass Customer,N,Yes,1
416,417,Fernandina,Brambley,F,37,35596800000000000,Biostatistician IV,Argiculture,Mass Customer,N,No,15
417,418,Jere,Ding,F,56,-348019200000000000,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,6
418,419,Chrissie,Bernardini,F,34,349315200000000000,VP Marketing,Manufacturing,Affluent Customer,N,No,17
419,420,Clem,Leek,M,93,-362707200000000000,Help Desk Operator,Entertainment,High Net Worth,N,No,7
420,421,Tish,Netti,F,26,921801600000000000,Sales Representative,Retail,Mass Customer,N,Yes,2
421,422,Vito,Norker,M,78,1010275200000000000,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,1
422,423,Orville,Akerman,M,43,-414892800000000000,Senior Quality Engineer,Manufacturing,Mass Customer,N,No,9
423,424,Dennie,Eunson,M,77,254534400000000000,Research Nurse,Health,High Net Worth,N,No,9
424,425,Michaeline,Bordman,F,60,-508636800000000000,Sales Representative,Retail,Mass Customer,N,Yes,20
425,426,Emlyn,Anstice,F,10,76291200000000000,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8
426,427,Giusto,Torbett,M,77,850953600000000000,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2
427,428,Freida,Everil,F,0,231465600000000000,Structural Engineer,Health,High Net Worth,N,Yes,14
428,429,Berny,Bold,F,7,270604800000000000,Community Outreach Specialist,IT,High Net Worth,N,Yes,21
429,430,Janice,Himsworth,F,46,104630400000000000,Paralegal,Financial Services,High Net Worth,N,Yes,11
430,431,Gale,Done,M,8,-434505600000000000,Research Nurse,Health,Affluent Customer,N,Yes,18
431,432,Amby,Pentin,M,83,634780800000000000,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10
432,433,Reinhard,Jubert,M,94,-183254400000000000,Statistician II,Property,Affluent Customer,N,No,15
433,434,Raff,Waadenburg,M,93,817776000000000000,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,19
434,435,Jerome,Muggeridge,M,5,945907200000000000,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1
435,436,Erwin,Pendre,M,75,-379382400000000000,Internal Auditor,IT,Mass Customer,N,No,18
436,437,Sayres,Duthie,M,24,208828800000000000,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17
